en_sentence	translation	variety	county	orthography
You don’t like our vegetables, but I’m sure you’ll like your own.	تۆ له سەوزیەڲەی ئێمه خوەشد نیای، وەلی دڵنیام خوەشد له گیاڲان خوەد دیای.	Garusi	Bijar	Southern Kurdish
Kitty took her spoon, and looked at her plate.	کیتی قاشوقەڲەی ئەڵگرتا و تمشای بشقاوەڲەی کرد.	Garusi	Bijar	Southern Kurdish
Then she saw Mum and Dad laughing.	باوک و داڵکی دی ک وەی دکەنیان.	Garusi	Bijar	Southern Kurdish
‘I’ll show them,’ she thought, ‘I will?	کیتی له وەر خوەیەوە وت: ئلان نیشانیان دەم بووسن.	Garusi	Bijar	Southern Kurdish
Very slowly, she lifted her spoon to her mouth and chewed.	فریه یەواش قاشوقەڲه بردە ناو دەمی و دەس کردە گیا جایین.	Garusi	Bijar	Southern Kurdish
Mum and Dad stopped laughing, but still smiled.	باوک وداڵکی کەنینیان تەمام بی وەلی بزەی له بان لیویان مینیاۊ.	Garusi	Bijar	Southern Kurdish
Kitty ate some more.	کیتی کەمی تر له گیاڲه خوارد.	Garusi	Bijar	Southern Kurdish
And they stopped smiling.	ئەت بزەی بان لیویان نەما.	Garusi	Bijar	Southern Kurdish
Mouthful after mouthful disappeared, until the plate was completely empty.	هەوڵه هەوڵ گشتی خوارد و بشقاوەگەی خالی کرد.	Garusi	Bijar	Southern Kurdish
At last Kitty put down her spoon.	و ئاخری قاشوقەڲەی دانیا.	Garusi	Bijar	Southern Kurdish
Mum, Dad and Daniel just stared.	باوک وداڵکی ودەنیل تەنیا تمشای دکردن.	Garusi	Bijar	Southern Kurdish
‘That was delicious,’ she said.	ئەوەیش وت: خوەش بی.	Garusi	Bijar	Southern Kurdish
I feel stronger and bigger already.	ئلان له خاڵخوەما هەم زوور دارەوە بیگم هەمیش گەورە بیگم.	Garusi	Bijar	Southern Kurdish
But perhaps next time I’ll eat your boring old veggy-troubles instead.	وەلی گاهەس ئەیڕاوە له جیەی گیا هەر له سەوزی پڕ له دەردسەر و تکراری و بی تامەڲەی ئێوە بخوەم.	Garusi	Bijar	Southern Kurdish
because mine take so long to collect.	ئاخه جەم کردن گیا فریه وەی چی.	Garusi	Bijar	Southern Kurdish
And from then on - she always did.	لەشۊن ئەیه کیتی هەمیشە سەوزیەڲەی دخوارد.	Garusi	Bijar	Southern Kurdish
I don't want to wash	نیخوازم دەس دەمچەو بشۊرم	Garusi	Bijar	Southern Kurdish
‘Daniel was such a good boy when he was your age,’ Mum said.	داڵک کیتی وت: وەختی دەنیل هام سن وساڵ تو بی، کوڕ فریه خاسی بی	Garusi	Bijar	Southern Kurdish
‘He used to go upstairs after tea to wash his face, and without being told.	کەسی چتی وەی نیوت، خوەی له شۊن خواردن چاشت ئێوارە له پلهڱان دچیا بان و دەس دەمچەوی دشۊشد.	Garusi	Bijar	Southern Kurdish
Kitty didn’t believe it.	کیتی باوڕ نیکرد.	Garusi	Bijar	Southern Kurdish
But Dan sat at the table with a smile that said, ‘Oh what a good boy am I.’	وەلی دەنیل وە بزەی لیویەوە چنەو له پشت مێزەگه ددانیشت وەک ئەیه بی ک له ناو دڵ خوەیەوە ئۊشی م کوڕ خاسیگم.	Garusi	Bijar	Southern Kurdish
Kitty gave her big brother a dirty look.	کیتی چرکن تمشای براڲەی کرد.	Garusi	Bijar	Southern Kurdish
It was a very dirty look indeed because her face was all smeared with jam and soil.	تمشاڲەی چرکن بی. دەمچەوی یەی سەرە بۊە خوەڵ و مورەباوە.	Garusi	Bijar	Southern Kurdish
This was because she had run into the garden in the middle of tea and put her nose in the earth.	ئاخه وەختی ناو باغەڲه چاشت ئێوارە دخواردن، دەس کردۊە ڕەستن وە ناو باغەگەڲا و لۊتی نیاۊه بان زەمینەگه.	Garusi	Bijar	Southern Kurdish
She wanted to see if she could smell the worms.	دخواست بزانی بوو کرمەڲان دیایه لۊتیا یا نیای.	Garusi	Bijar	Southern Kurdish
So the earth stuck to the jam.	جا خوەڵ لکیاۊە مورەباڲان بان دەس دەمچەویەوە.	Garusi	Bijar	Southern Kurdish
She already had jam on her face and hands.	دەسەڱانی ئاوردە دەمچەویا	Garusi	Bijar	Southern Kurdish
Kitty rubbed her hands on her face to see if she could get it off, before Mum saw her.	بەشکه تا داڵکی چەوی نەکەفتیه وەی خوەڵ و مورەباگه بسڕیگەوە.	Garusi	Bijar	Southern Kurdish
Now Kitty was a terrible sight, but still she said, ‘I don’t want to wash my face.’	دەمچەو کیتی دڵ بنیاڏم دتەرەکان وەلی دوارە وت: نیخوازم دەمچەوم بشۊرم.	Garusi	Bijar	Southern Kurdish
 ‘Do you like looking like a grub?’ asked Mum.	داڵکی پرسی: خوازید وەک کرم وەد بیای؟	Garusi	Bijar	Southern Kurdish
‘Yes, I do,’ said Kitty.	کیتی وت: ئاری.	Garusi	Bijar	Southern Kurdish
I want to be dirty.	خوازم چەپەڵ بووم.	Garusi	Bijar	Southern Kurdish
I like being dirty.	خوەشم دیای چەپەڵ بووم.	Garusi	Bijar	Southern Kurdish
I won’t wash ever again!	نیخوازم دەس دەمچەوم بشۊرم.	Garusi	Bijar	Southern Kurdish
‘Ugh, horrible!’ said Dan.	دەن وت: مەردم بۊننەد زاتیان دچی.	Garusi	Bijar	Southern Kurdish
When you walk down the road everyone will run away.	بچیدە ناو خیاوان هیچکه وه لادا نیداوری.	Garusi	Bijar	Southern Kurdish
‘Why?’ asked Kitty.	کیتی پرسی: رایچه؟	Garusi	Bijar	Southern Kurdish
‘Because of the awful smell,’ laughed Dan, and ran away when Kitty chased him round the table.	دەن وە کەنینەوە وت ئرای ئەیه ک بوود دیای. وەختی کیتی نیا شۊنیەوە دەن وە دەور مێزەگەڲا دڕەست.	Garusi	Bijar	Southern Kurdish
Mum put her head in her hands.	داڵکی سەری نیا بان دەسی.	Garusi	Bijar	Southern Kurdish
At last she looked up and sighed.	جا سەری بەرزەو کرد وهەناسەی ئەڵکیشیا.	Garusi	Bijar	Southern Kurdish
‘All right! You stay dirty!’	وت: دەی خاسه هەر چەپەڵ بمینه.	Garusi	Bijar	Southern Kurdish
She took Daniel upstairs to have his bath.	جا دەنیل له پلەڲان بردە بان تا بوەیگەیه حەمام.	Garusi	Bijar	Southern Kurdish
After a few minutes Kitty was bored in the kitchen. She crept upstairs, and listened outside the bathroom door.	له شۊن چەن دەقه، کیتی شەکەت له دانیشتن ناو ئاشپەزخانەگه یەواشی له پلەڲان ڕوەیه بان و له پشت دەر حەمامەگه وسیا و گۊچکەی شل کرد.	Garusi	Bijar	Southern Kurdish
Daniel was making happy splashing noises, and Mum was talking to him quietly.	دەنگ شڵپه شڵپ ئاو دیات و دەنگ و خوەشی کردن دەنیلیش دیات و داڵکیش ئارام وەری قسیه دکرد.	Garusi	Bijar	Southern Kurdish
suddenly Kitty felt very sticky and uncomfortable.	یەی دەفه کیتی دی هەرچی چته لکیایه یەکەوە.	Garusi	Bijar	Southern Kurdish
There were crumbs in her hair, and dirt on her arms.	گیسی پڕ بی له ڕیزەنان گەلی ک لکیاۊنه سەریەوە.	Garusi	Bijar	Southern Kurdish
There was earth on her tee-shirt, and her legs itched where she had rolled in the grass.	تیشرتەگەی وە خوەڵەوە بی و پاڲانیش ئەوقەرە وە ناو گیای باغەگەڲا ڕەستۊ، کەفتۊنه خوریان.	Garusi	Bijar	Southern Kurdish
Kitty felt dirty.	کیتی دی فریه چرکنه	Garusi	Bijar	Southern Kurdish
Kitty and was jealous of Dan for getting clean.	وە دەنیل خوەزوو دخواست.	Garusi	Bijar	Southern Kurdish
She hid round the corner when Mum took Daniel across the landing into his room - all wrapped cosily in the big white towel.	وەختی داڵکی خەریک بی دەنیل له پاگەردەگەوە دوردە ناو ئوتاقەگەی، له سۊچی خوەی شاردەوە.	Garusi	Bijar	Southern Kurdish
There was a big white towel around Daniel.	حەولەی گەورە و چەرمگ پیچیاۊنه دەنیلەوە.	Garusi	Bijar	Southern Kurdish
Then Kitty slipped into the bathroom.	کیتی یەواشی بی دەنگ چیه ناو حەمام.	Garusi	Bijar	Southern Kurdish
The bath was still full of water, and Dan’s best boat was floating in it, as well as two ducks.	وان حەمامەگه هەڵامی پڕ بی وقایق خاسەگەی دەنیل و دوان قاز له سەر ئاوەگه مەلە دکردن.	Garusi	Bijar	Southern Kurdish
The boats and ducks looked clean.	قایق و قازەگان تەمیس بین.	Garusi	Bijar	Southern Kurdish
The water was warm.	ئاوەگه گەرم بی.	Garusi	Bijar	Southern Kurdish
The bathwater was warm and inviting.	کیتی له خاڵخوەیا ئاوەگه قاو لەی دکرد.	Garusi	Bijar	Southern Kurdish
Kitty took off her shoes and socks, then stopped.	کیتی کەوش و جۊراوەگەی دەرکردا، جا وسیا.	Garusi	Bijar	Southern Kurdish
Only her face, legs and arms were dirty, that was all.	تەنیا دەس و دەمچەو وپاڲانی چرکن بین.	Garusi	Bijar	Southern Kurdish
The rest of her was covered by the shorts and tee-shirt, but they were covered with jam and earth.	هڵا لباس له وەری بی وەلی لباسەڲان وە خوەڵ و مورەباوە بین.	Garusi	Bijar	Southern Kurdish
Kitty had an idea.	فکری هاته کەلەیا.	Garusi	Bijar	Southern Kurdish
She would wash her clothes.	کیتی دخواست لباسەڲانی بشۊری.	Garusi	Bijar	Southern Kurdish
So she jumped into the bath still wearing them, and lay down with the boat and ducks.	جا هەر وە لباسەوە باز بردە ناو وانەگە و وەر قایق و قاز ناو ئاوەگه مەلە دکرد. کەمی له ئاوەگه ڕشیا دەیشت. کیتی وت خاستری با کاشی بن حەمامەگەیش تەمیسەوە بوو.	Garusi	Bijar	Southern Kurdish
Some of the water splashed over the side, but Kitty hoped it would clean the floor.	کەمی سابوون داله بەڏەنی وەلی خاس کەف نەکرد.	Garusi	Bijar	Southern Kurdish
She grabbed the soap, but it didn’t make enough foam, and rubbed it into her clothes.	جا تەمام شامپووەگه ڕشانه وەردەمی و تا ئەوجییەی تۊەنست سایگەی لباسەگەیا.	Garusi	Bijar	Southern Kurdish
That was better.	ئاچنەو خاستر بی.	Garusi	Bijar	Southern Kurdish
The flannel was on the washbasin, and Kitty couldn’t reach it.	لیفەگه له بان دەسشۊریەگه بی و کیتی دەسی وەی نەگەی.	Garusi	Bijar	Southern Kurdish
So she pulled down the small white towel, dipped it in the bathwater, and used it to rub at her face, arms and legs.	هەر وەی خاترە حەولە چەرمگ بۊچکەگه وەرەو خوار کیشیا و تەڕی کرد و ئاوردەیه دەس و دەمچەو و پایا.	Garusi	Bijar	Southern Kurdish
That was better, and anyway, it wasn’t like a real wash.	ئاچنەو کەمی تەمیسەوە بۊ وەلی هەر نۊاته حەمام ڕاسکانیەوە.	Garusi	Bijar	Southern Kurdish
Then Kitty looked at the dirty shoes and socks lying on the floor, and thought they needed a clean too.	جا کیتی تمشای جۊراو و کەوشه چرکنەڲانی کرد و وت: ئایانەیش تەوای تەمیسەوە بوون.	Garusi	Bijar	Southern Kurdish
She climbed out of the bath, holding the wall so she would not slip, and threw the shoes and socks into the bath.	له وانەگه هاته دەیشت و دەسی گرته دیوارەگەوە با نەکەفی و جا کەوش و جۊراوەڲانی خسته ناو وانەگه.	Garusi	Bijar	Southern Kurdish
The shoes floated.	کەوشەڲانی کەفتنه سەر ئاوەگه.	Garusi	Bijar	Southern Kurdish
They were much better than Dan’s silly old boat.	فریه خاستر له قایقه کۊەنەگەی دەنیل.	Garusi	Bijar	Southern Kurdish
Just as Kitty was scrubbing at the muddy shoes with the smallest cleaning thing she could find - Dan’s toothbrush - Mum came into the bathroom to pull out the plug.	ڕاس ئەو وەخته ک کیتی وە بۊچکترین چتی ک دۊگەوە - مسواکەگەی دەنیل - کەوشەڲانی تەمیس دکرد، داڵکی ئرای خالی کردن ئاو وانەگه هاته ناو حەمام.	Garusi	Bijar	Southern Kurdish
She seemed very surprised.	سەری سووڕ ما	Garusi	Bijar	Southern Kurdish
All she could say was, ‘Oh Kitty. Oh KITTY!’	تەنیا تۊەنست بۊشی: واوەیلا کیتی، وا وەیلا کیتی.	Garusi	Bijar	Southern Kurdish
Kitty pointed to her clean pink face.	کیتی دەمچەو سۊەرەو بیگی نێشان داڵکی دا.	Garusi	Bijar	Southern Kurdish
‘I did have my wash, Mum,’ she said.	وت: خوەم چیمه حەمام ممان.	Garusi	Bijar	Southern Kurdish
I don’t want to go to bed	نیخوازم بخەفم	Garusi	Bijar	Southern Kurdish
Kitty loved bedtime stories	کیتی خوەشی دیات وەختی خەفی ئرای نەقڵ بخوەنن.	Garusi	Bijar	Southern Kurdish
She like drinking chocolate, and cuddling down with her favourite teddy bear, but she hated the idea of bedtime.	خوەشی دیات شوکلات بمژی و ورچه قەشەنەگەی بگریه باوشەوە. وەلی له فکر کردن وەخت خەفتن قینی دیات.	Garusi	Bijar	Southern Kurdish
She didn’t like to think that the day was over, and there was no more time for fun and games, and she would be left all alone in the dark.	دڵی نیخواست فکر بکەی ڕووژ کۆتایی هاتیه و ئەت نیتۊەنی بکەنی و وازی بکەی. ئاخه دوارە ناو تیرکی تەنیا دمینیا.	Garusi	Bijar	Southern Kurdish
Kitty didn’t like the dark.	کیتی له تیەرکی قینی دیات.	Garusi	Bijar	Southern Kurdish
She never told Mum and Dad, because she was proud of being tough - not like her soppy cousin Melissa, who was nervous of animals, insects, quiet places, and everything.	وەلی هەر وە باوک داڵکی نەوتۊ، ئاخه وەک ملیسای میمکەزای نەۊ ک له حەیوان و حەشەرەو جیگەگەل بیدەنگ و له هەرچی چته و هەرچی کەسه زاتی دچیا.	Garusi	Bijar	Southern Kurdish
