en_sentence	translation	variety	county	orthography
And until 1999, Öcalan was out of reach: he led the campaign from Syria, where he had been based with a group of PKK militants since 1979.	ئی سەرکوتەڕەگ و ڕیشەی توندوتیژیەل پچڕپچڕە بی	Sahneyi	Sahna	Laki Kurdish
The solution Turkey devised was to cut the PKK's trans-border connections by reaching a deal with the Syrian government, which had employed the PKK as a proxy in its conflict with Ankara.	ک ڤە بەین ئەرتش تورکیە و جمشت کورد ڤە ساڵان سەرەتای دەوڵەت مۆدێرن تورکیە	Sahneyi	Sahna	Laki Kurdish
Thus, under Turkish pressure, President Hafez al-Assad expelled Öcalan from Syria on October 9, 1998,	(شوڕش شێخ سەعید ڤە 1925؛ شوڕش دەرسیم ڤە 1937-38) هەرە 1980تا ئیسکە ڕوو داوی.	Sahneyi	Sahna	Laki Kurdish
even going so far as to declare the PKK a terrorist organization.	سەرکوت کردن شوڕش دەڕسیم دومای 40 ساڵ بێدەنگی ڤە کوردستان تورکیە ڕوویدا؛	Sahneyi	Sahna	Laki Kurdish
"Shortly afterwards, Syria and Turkey signed the Adana Agreement ""against the PKK terrorist organization."""	؛ یانی ڤە ئە ساتە ک حکومەت تورکیە باوەڕ کردۊتێ ک سیاسەت کورد ڤە نام بردنە و ئاسمیلەکردن ڤە کوردستان تورکیە تۊنستێە یەک جار ئەڕان هەمۊشە کێشە کورد چارەسەر بکەێ.	Sahneyi	Sahna	Laki Kurdish
Five months later, Öcalan was caught in Nairobi and put in prison on Turkey’s Imrali Island, where he is serving a life sentence.	تورکیە ڤە سەرەتا گرنگی فرەێ نمێارد ڤە چالاکیەل کوومەڵ گوجەرێ ئەژ دانشجوەل ڤە ئابادیێ دۊرکەتێ ک ڤە بانان ئێ ساڵ 1978	Sahneyi	Sahna	Laki Kurdish
Ironically, another Turkish citizen who served time in Turkish prison for four months	سازمانێ ڤە نام حزب کارگەرەل کوردستان (پەکەکە) ڤە سەرکەردایەتی عەبدوڵڵا ئۆجالان ڕێ هایشتن.	Sahneyi	Sahna	Laki Kurdish
"that same year was none other than futurePrime Minister Recep Tayyip Erdoğan, who was convicted of ""inciting hatred based on religious differences."""	سازمانێ ک ڤە درێژەی چەند ساڵ سەلماند کەڵینگترین هەڕەشە ئەڕان حکومەت تورکیەس.	Sahneyi	Sahna	Laki Kurdish
The capture of Öcalan dealt a severe blow to the PKK, as evidenced by its declaring of a unilateral ceasefire that lasted five years.	دومای کودەتا سەربازیە ساڵ 1980، سەرکوتکردن کولتوور و ناسنامەی کورد ڤە شێڤەیەک چەمگیر فرەترا بی	Sahneyi	Sahna	Laki Kurdish
As stated above, Öcalan himself underwent an ideological transformation while in prison	ک بیە بایس شەڕ خوێناوی ڤە نامجا میلیشیال پەکەکە و هێز چەکدارل تورکیە.	Sahneyi	Sahna	Laki Kurdish
abandoning the goal of independence in favor of democratic autonomy.	ئە شەڕە ک ڤە ساڵ 1984 دەس ڤەرن کریا، ڤە ساڵان 1990 ڤەگەرد دەیان هەزار کەس کوشریا و خەرج کرد ئابووریی و ئاوارە بین بێشمار کورد ئەژ ئابادیەل وژیان ڕەسیە لوتکە.	Sahneyi	Sahna	Laki Kurdish
The PKK resumed fighting in 2004	حکومەت تورکیە ئەڕان توندوتیژەلێ ک دژ ڤە خەڵک کوردە مەکرد توندوتیژەل پەکەکە دژ ڤە سیڤیلەل کردۊە دەلیل.	Sahneyi	Sahna	Laki Kurdish
however, possibly driven by the desire to imitate the KRG's achievements in Iraq following the 2003 Iraqi War.	هەر ڤەی ڤەختە حکومەت تورکیە داوا ئەژ هامبەشەل جەهانی وژ کرد تا پەکەکە بایژنە لیست تیرور.	Sahneyi	Sahna	Laki Kurdish
Once again, the Kurdish problem resurfaced as the most acute challenge to the Turkish state.	ڤەی شێڤە ساڵ1997،	Sahneyi	Sahna	Laki Kurdish
During the 1990s, Turkey’s domestic security threat perception contained two major elements: Islamism and Kurdish ethnonationalism.	ئەمریکا «ڤەسەر پێشینە تندوتیژی پەکەکە دژ ڤە ئەرتش تورک و کوردەلێ ک ڤە باوەڕ پەکەکە هامکار سازمانەل ئەمنیەتی بین» پەکەکە ڤە نام سازمان تروریستی دیاریا کرد.	Sahneyi	Sahna	Laki Kurdish
Islamism and the Kurdish nationalism	یەکێتی ئورووپایش ڤە ساڵ 2002ڤە شوون ئەمریکا ئەژ ئە کارە پەیرەوی کرد.	Sahneyi	Sahna	Laki Kurdish
But since 2002, with the rise to power of the Islamist AKP	ڤە ڕوانگەی تورکیە، دژواری ئە شەڕە - ئەگەر ئاماژە ڤە بنکەی گرینگ پەکەکە ڤەنام دیاسپورای کوردیا نەکەیم- ڤەگەرد پەخش بین هێز پەکەکە ڤەنام سێ ڤڵاتا پەیوەندی داشتێ.	Sahneyi	Sahna	Laki Kurdish
the government's threat perception has revolved mainly around the PKK and its military activities	پەکەکە جیا ئەژ بنکەل کوردستان تورکیە، بنکەلێ ڤە چیای قەندیل عێراق داشتێ، ک ڤە ورە هێرشە مەکردە سەر تورکیە.	Sahneyi	Sahna	Laki Kurdish
termed as terrorism by the government and as a war of liberation by the Kurds.	تا ساڵی 1999 ئۆجالان ڤە دەستبڕەس نێڤی و ئەژ سوریەوا سەرکەردایەتی موبارزە هەڵبژاردنەلە مەکرد؛ شوونێ ک هەرە ساڵ 1979ڤەگەرد کوومەڵێ چەکدار پەکەکە جاگیرا بوو.	Sahneyi	Sahna	Laki Kurdish
Regardless how it is defined, the Turkish-Kurdish war illustrates a striking paradox.	ئە چارەسەرەی ک تورکیە دورست کرد، یە بی ک ڤەگەرد هامپەیمانی سوریە پەیوەندیەل دەیشت ئەژ سنوور پەکەکە ک جوور گروهێ نیابەتی سوریە ڤەگەرد ئانکارا شەڕە مەکرد بووڕێا.	Sahneyi	Sahna	Laki Kurdish
The Turkish army is the second biggest army in NATO after the US, but it has not been able to overcome the infinitely smaller PKK paramilitary force.	هەر ڤەی بوونە ڤە ژێر فشار تورکیە، حافز ئەسەد سەروک کومار تورکیە ڤە 9ی ئۆکتۆبەر 1998 ئۆجەلان ئەژ سوریە دەرکرد.	Sahneyi	Sahna	Laki Kurdish
Concurrently with the fighting, the AKP government began trying to come up with a peaceful solution to the Kurdish question.	تەنانەت ئەخنکەی پێش چی ک پەکەکە ڤە سازمانێ تیروریستی شناسە کرد.	Sahneyi	Sahna	Laki Kurdish
"The first attempt, in 2009, was termed ""the Kurdish opening"" or ""the democratic opening""."	دوما چەند ڤەخت؛ سوریە و تورکیە قەرارداد ئادانا «دژی ڤە سازمان تیروریستی پەکەکە» واژۆ (امضا) کردن.	Sahneyi	Sahna	Laki Kurdish
The moving spirit behind the move was Prime Minister Erdoğan, who sought to weaken the Turkish military by divesting it of its most important role, namely its battle with the PKK.	دومای پەنج مانگ ئۆجالان ڤە نایرۆبی دەستگیر کریا و ڤە جەزیرەی ئیمرالی تورکیە زیندانی کریا؛ ک ڤە ورە زندان هەتاهەتایی دێرێ مەکیشێ.	Sahneyi	Sahna	Laki Kurdish
Erdoğan's move resembled that of Iraqi strongman Saddam Hussein, who, four decades earlier, initiated a peace process with the Kurds of Iraq with a view towards neutralizing the military.	جێگای سەرسڕمەننە، شاروەند تر تورکیە ک هەر ڤە ئە ساڵە ئەڕان چوار مانگ زندانی کریا،	Sahneyi	Sahna	Laki Kurdish
Because it viewed the PKK as the main force on the ground, Ankara engaged with it rather than with the Kurdish political party, the BDP.	کەسێ نێڤی بێجگە سەرۆک وەزیران بانان تورکیە، ڕەجەب تەیب ئەردۆغان؛ ک ڤە «هانداین و ڤڵاکردن ڕەق ڤە سەر بنەمای جیاوازی ئایینی» سزا دریاوی.	Sahneyi	Sahna	Laki Kurdish
In early 2009	دەستگیرکردن ئۆجەلان دەس سەختی ڤە پەکەکە داوا، جوورێ ک ئەڕان پەنج ساڵ ئاگر بەست تاک لایەنە کرد.	Sahneyi	Sahna	Laki Kurdish
a Turkish state delegation led by Hakan Fidan	ڤە سەرا ئاماژەمان کرد، ک ئۆجەلان وژ ڤە زندانا گوڕانکاری ئایدیۆلۆژیی ڤە سەرێ هەت	Sahneyi	Sahna	Laki Kurdish
later to be appointed director of the National Intelligence Service (MIT),	و ئامانج سەرڤەخویی ڤەگەرد خودموختاری دموکراتیک ئاڵشتا کرد.	Sahneyi	Sahna	Laki Kurdish
approached Öcalan and requested that he produce a statement of views.	پەکەکە ڤە ساڵ 2004 دەست ڤە شەڕ کرد	Sahneyi	Sahna	Laki Kurdish
"The result was the ""Road Map"" document, written by Öcalan from his prison cell on Imrali Island."	گاس ڤە بوونە پەیڕەوی کردن ئەژ دەسکەتەل هەرێم کوردستان عێراق ک دومای شەڕ2003 ڤە دەست هاتۊ.	Sahneyi	Sahna	Laki Kurdish
As Öcalan explained it, the document was intended to present solutions to the Kurdish question and bring democratization to Turkey.	دوارە کێشەی کورد جوور توندترین هەڕشە ئەڕان حکومەت تورکیە کەتە دەر.	Sahneyi	Sahna	Laki Kurdish
It was the centerpiece of a secret dialogue between the AKP and the PKK that took place in Oslo intermittently starting in 2009 until it was broken off in mid-2011.	ڤە درێژای ساڵان 1990، هەڕەشەی ئاسایشی نام وژ تورکیە ڤە سەر دو باس سەرەکی بی:	Sahneyi	Sahna	Laki Kurdish
Erdoğan subsequently acknowledged the talks, saying,	ئێسلامیزم و ناسیۆنالیزمی کوردی.	Sahneyi	Sahna	Laki Kurdish
They did meet; I myself had given the instructions.	ئەمان ڤە ساڵی 2002ک حزب ئێسڵامی داد و توسەعە هەتە سەر دەسەڵات،	Sahneyi	Sahna	Laki Kurdish
"Initially, the ""opening"" appeared promising, and the Kurds celebrated it as a great achievement."	هەڕەشە ئەڕان حکومەت ڤە شێڤەی سەرەکی ڤە دەۏر پەکەکە و چالاکی نزامی دژ ڤە پەکەکە بی؛	Sahneyi	Sahna	Laki Kurdish
However, the euphoria evaporated quickly, the peace process reached a dead end, and a new round of fighting began.	ک ڤە لای حکومەتا ڤە تیرور و ڤە لایەن کوردا شەڕی ڕزگاری ناسراوە.	Sahneyi	Sahna	Laki Kurdish
"The BDP's co-chair, Selahattin Demirtas, claimed the ""opening"" had been merely a tactical move aimed at winning the support of the Kurdish electorate in the June 2011 elections."	جیا ئەژ ئەڤە ک شەڕی تورکیە ڤەگەرد کورد چوون پێناسە مەکرێ، هەڵگری پارادۆکسێ دیاریە.	Sahneyi	Sahna	Laki Kurdish
"In fact, concurrently with the peace talks, the government arrested 10,000 Kurds for ""belonging to a terrorist organization"""	ئەرتش تورکیە کە دویەم هێزێ ناتۆیە ڤە دوما ئەمریکا، نەتۊنست ڤە سەر میلیشیا فرە گوجەرێ پەکەکە زاڵا بوو.	Sahneyi	Sahna	Laki Kurdish
Kurds who were in fact members of a legal party.	هامکات ڤەگەرد شەڕ، حکومەت حزب داد و توسەعە هەوڵدا چارەسەری ئاشتیانەێ ئەڕان پرس کورد پێشکەش بکەی.	Sahneyi	Sahna	Laki Kurdish
In 2013, a second round of peace talks took place, repeating the same pattern.	یەکەم هەۏڵ، ڤە ساڵ 2009، «سەرەتای کوردی» یان «سەرەتای دموکراسی» نام گرت.	Sahneyi	Sahna	Laki Kurdish
It too was at the behest of Erdoğan, and was conducted between MIT and the PKK while Turkey officially continued to depict its partner as a terrorist organization.	دەس پێشت پەردەی ئی کارە ڕەجەب ئەردۆغان سەروک وەزیران [ئە ڤەختە] بی ک ئامانجێ ڤەی بەرنامە لاواز کردن ئەرتش تورکیە بی؛ ڤەگەرد بێبەشکردنێ ڤە ڕۆڵ گرنگێ شەڕێ پەکەکە.	Sahneyi	Sahna	Laki Kurdish
It appears to have had the same tactical motive;	ئە کردەی ئەردۆغان هامشێڤەی ئە پیا ڤە هێزەی عێراق بی، سەدام حوسێن، ک چوار دەهە پێشتر پرۆسەی ئاشتی ڤەگەرد کورد عێراق ئەڕان مەبەستێ هامشێڤە دەست ڤەرن کردۊ.	Sahneyi	Sahna	Laki Kurdish
