en_sentence	translation	variety	county	orthography
These two disagreed at every point where disagreement was possible.	بەڵام حەر یاگێوە تاوایاشا پێچەوانەو هەنترینی بێنێ.			Hawrami
If one of them suggested sowing a bigger acreage with barley, the other was certain to demand a bigger acreage of oats, and if one of them said that such and such a field was just right for cabbages, the other would declare that it was useless for anything except roots.	ئەگە یۆشا واتەیاش زەمینێوی فرە كەرمێ بە یەوی ئەوشا واچێ فڵانە زەمین پەی كەلەمی خاسا و ئەگەر یۆیشا واتەیا ئا زەمینە شەوەر مارۆنە، ئەڤشا واچێ كە ئا زەمینە بێجگەم پەی گیواوە ریشەیا دەردٚو چێوێوتەری مەوەرۆنە.			Hawrami
Each had his own following, and there were some violent debates.	حەر یۆشا پەی وێش لایەنگیرێ تایبەتێش بێنێ و هەمیشە باسێوی فرە كەرێنێ.			Hawrami
At the Meetings Snowball often won over the majority by his brilliant speeches, but Napoleon was better at canvassing support for himself in between times.	ئێسنۆبال وەروو ئانەیە كە قسەكەردٚەیش فرە عال بێ، هەمیشە دلێ جەلەسە و چێویەنە نیمەو فرەو ڕەهیا هێنێ ئادەی بێنێ، بەڵام ناپلئۆن فرەتەر بەینو جەلەسانە ڕەهیە گێرێ و بە جۆرێو پێسنە واچی خەڵەتنیەیشا خەڵەتنێ.			Hawrami
He was especially successful with the sheep.	بە تایبەت دلێ كاوڕەكانە ڕەهیێ فرەتەرێش بێنێ.			Hawrami
"Of late the sheep had taken to bleating ""Four legs good, two legs bad"" both in and out of season, and they often interrupted the Meeting with this. "	چی ئاخرەوە كاوڕەكێ عادٚەتشا كەردٚەبێ وەخت و بێوەخت «چوار پاكێ خاسێنێ و دوە پاكێ خرابێ‌نێ» واچانێ و فرەو وەختا پی كاریشا جەلەسەكا شێونێنێ			Hawrami
"It was noticed that they were especially liable to break into ""Four legs good, two legs bad"" at crucial moments in Snowball's speeches."	بە تایبەت جە وەختی حەساسەنە كە ئێسنۆبال قسێ كەرێ، هۆرزێنــێوە و ئی قسێ دوە جارە كەرێنێوە.			Hawrami
Snowball had made a close study of some back numbers of the 'Farmer and Stockbreeder' which he had found in the farmhouse, and was full of plans for innovations and improvements.	ئێسنۆبال چن شمارێ ویەردٚێ گۆڤاروو «باخەوانی ‌و گەلەدٚاری»یش وانەی‌بێنێوە كە جە یانەو جوونزیەنە یۆستێ‌بێنێــشەوە. ئی گۆڤارە پەڕ بێ جە تەرحێ و تكنیكێ تازێ پەی خاس پەروەرنای و وەی‌كەردٚەی.			Hawrami
He talked learnedly about field drains, silage, and basic slag, and had worked out a complicated scheme for all the animals to drop their dung directly in the fields, at a different spot every day, to save the labour of cartage.	ئادٚ جە بارەو ئاژین و بژار كەردٚەی و كود و چێویەرە پێسنە كەسێوی فرە زانای قسێ كەرێنە و حەر پاسە تەرحێوە فرە سەختەش دەیبێ كە بە پاو ئا تەرحێ گردٚوو حەیوانا تەپاڵێ و سەورۆ وێشا جە باخچڵەنە و حەر رڤێڤ جە یاگێوە جیاوازەنە كەرا تا جە هەرمانەو ئەوەفاڕایش سەرفەجویی كەرانێ.			Hawrami
Napoleon produced no schemes of his own, but said quietly that Snowball's would come to nothing, and seemed to be biding his time.	ناپلئۆن هیچ تەرحێوە جە وێش نەدٚێنە، تەنیا یەواشێو واچێ تەرحێ ئێسنۆبال‌ی مەبا بە هیچ و پاسنە دیار بێ كە ئینا شۆنەو وەختێویەرە چزۆ وێش پشانۆ.			Hawrami
But of all their controversies, none was so bitter as the one that took place over the windmill.	بەڵام هیچكام جە كۆڵەكـانەكاو ئادٚیشا بە تن و تێژی جیاوازیــێوی نەبێ كە سەروو ئاساڤە ڤاینە84یەوە ئامانە بەینشا.			Hawrami
In the long pasture, not far from the farm buildings, there was a small knoll which was the highest point on the farm.	جە لەوەڕگانە یاگێوەنە كە جە یانەكێ باخچڵەی فرە دورە نەبێ، تەپۆڵكێوی گولاله بێ كە بەرزتەرین یاگێو باخچڵەی بێ.			Hawrami
After surveying the ground, Snowball declared that this was just the place for a windmill, which could be made to operate a dynamo and supply the farm with electrical power.	ئێسنۆبال شۆنەو نەخشەبەرداری زەمینیەرە واتش: ئی یاگێ عالتەرین یاگێو باخچڵەی پەی ئاساڤ‌یەنە، پی كەل‌وپەلیە متاومێنە دینامێو ڤزمێ كار و پەی باخچڵەی برق وەش كەرمێ.			Hawrami
This would light the stalls and warm them in winter, and would also run a circular saw, a chaff-cutter, a mangel-slicer, and an electric milking machine.	برق گەوڕەكا ڕۆشنێ كەرۆنە و جە زمسانەنە گەرمێشا كەرۆوە، حەر پاسنە جە هێزو برقی متــاڤینە مشاری میكانیكی، مەكینەو ئاڵف كوەی، وردٚ كەردٚەی و ماشینو شۆت دۆشی برقی ڤزمێ كار.			Hawrami
The animals had never heard of anything of this kind before (for the farm was an old-fashioned one and had only the most primitive machinery), and they listened in astonishment while Snowball conjured up pictures of fantastic machines which would do their work for them while they grazed at their ease in the fields or improved their minds with reading and conversation.	حەیوانەكێ وەڵتەر هیچوەخت چێوی چامنەشا نەژنەویەبێ (چوون باخچڵەكە قەدٚیمی بێ و مەكینەكێچش حەر پاسنە). وەختێو كە ئێسنۆبال ڕەسمو ئی ماشینە غەریبا كێشێ، گردٚێ بە تەعاجبــێوەوە گۆش دێنێ بە قسەكاش؛ ئێسنۆبال پەی ئادٚیشا شی كەرێوە ئی ماشینێ متاڤانێ یاگێو ئادٚیشانە كار كەرا و ئادٚێ متاوانێ پەی وێشا لەوەڕیا یا بە ئەوەوانای و فكرەوەكەردٚەی ئاستوو ئاوەزوو وێشا بەرا سەر.			Hawrami
Within a few weeks Snowball's plans for the windmill were fully worked out.	بە ماوەو چن حەفتا تەرحەكێ ئێسنۆبال‌ی پەی ئاساوی ڤاینەی تەمامێ بیێ.			Hawrami
The mechanical details came mostly from three books which had belonged to Mr. Jones--'One Thousand Useful Things to Do About the House', 'Every Man His Own Bricklayer', and 'Electricity for Beginners'.	وردٚەكاریێ مێكانیكی تەرحەكێ فرەشا جە یەرێ كتێبا كە هێنێ ئاغای جوونزی بێنێ، هۆر گێریەی بێنێ «هەزار هەرمانێ فایدٚە دارێ جە یانەنە» و «حەر كەسێو متاڤــۆنە ئۆسابەناو وێش بۆ» و «كارەبا و برق پەی نۆمسا85».			Hawrami
Snowball used as his study a shed which had once been used for incubators and had a smooth wooden floor, suitable for drawing on.	ئێسنۆبال ئا هەمارە كە وەختێوەنە ماشینێ جوجەكەشیش چنە بێنێ، پەی یاگێو وانای وێش جیا كەردٚەبێوە؛ كەفوو هەمارەكەی ساف و چۆكڵەین بێ و پەی نەخشە كێشای خاس بێ.			Hawrami
He was closeted there for hours at a time.	ئادٚ چاگەنە بە ماواو چنها ساتژمارا86 وێش تەنیا نیشێرە.			Hawrami
With his books held open by a stone, and with a piece of chalk gripped between the knuckles of his trotter, he would move rapidly to and fro, drawing in line after line and uttering little whimpers of excitement.	كتێبەكەیش بە تەوەنێوە واز هۆرگێرێ و حەر پاسنە كەمێو گەچ بەینو دوە سمەكاو پایشەنە گێرێ، كرژ و كۆڵ وەر و دما كەرێ و خەتێ كێشێ و جە وەشیێنە هاوارێ كەرێنە و نەڕێ.			Hawrami
Gradually the plans grew into a complicated mass of cranks and cog-wheels, covering more than half the floor, which the other animals found completely unintelligible but very impressive.	هەر‌‌وەرەنە87 تەرحەكێ بیێ بە كۆمەیوە پەڕە لكێ جە چەرخ دەندا، دەسە و چێوی و فرەتەر جە نیمەو كەفو ئوتاقەكەیشا پۆژنارە. ئی خەت و چێوە حەر پاسنە كە شپرزێ بێنێ و یۆ خاس نەیاوێشانە، حەر پاسنەیچە فرە بەرز و شكۆدارێ بێنێ.			Hawrami
All of them came to look at Snowball's drawings at least once a day.	گردٚێشا لای كەمەوە ڕڤێڤ جارێو پەی تەماشاو ڕەسمەكاو ئێسنۆبال‌ی لوێنێ پەی یاگێو هەرمانەكێش.			Hawrami
Even the hens and ducks came, and were at pains not to tread on the chalk marks.	تارەلاو سۆنەكا و كەرگەكێ لوێنێ و فرە هاگاشا چنە بێ كە پاشا نەنیا ملوو نیشاناو گەچەكەیەرە.			Hawrami
Only Napoleon held aloof.	تەنیا كەسێو كە وێش كەنار گێرتەبێ ناپلئۆن بێ.			Hawrami
He had declared himself against the windmill from the start.	حەر جە ئەوەڵیچەوە واتەبێش من مۆخالێفوو ئاساڤە ڤاینەیەنا.			Hawrami
One day, however, he arrived unexpectedly to examine the plans.	بەڵام رڤێڤ ئاما تا جە تەرحەكا بازدید كەرۆنە.			Hawrami
He walked heavily round the shed, looked closely at every detail of the plans and snuffed at them once or twice, then stood for a little while contemplating them out of the corner of his eye; then suddenly he lifted his leg, urinated over the plans, and walked out without uttering a word.	بە لاقۆرێ هەسەمێ دەوراندەورو هەماریەنە گێڵا، نزیكەوە وردٚ وردٚ گردٚوو تەرحەكاش تەماشا كەردٚێ و یەك و دوەجارێو بۆش كەردٚێ و شۆنیشەرە مدرارە و پەی ماوەیوی كەم لاو چەمیەوە تەماشەش كەردٚێ، ئاخریچەوە قینیێنە پاش بەرز كەردٚەوە، گمێزش كەردٚ ملوو تەرحەكارە و بێ ئانەیە كەلیمێوە قسێ كەرۆ لوا بەر.			Hawrami
The whole farm was deeply divided on the subject of the windmill.	سەرووو باسوو ئاساڤەكەیەوە خەڵكوو باخچڵەی بیێ‌بێنێ دوێ بەشێ.			Hawrami
Snowball did not deny that to build it would be a difficult business.	ئێسنۆبال ئانەیە كە وەشكەردٚەی ئاساڤی هەرمانێوە سەختە بۆنە، ئینكار نەكەرێ؛ 			Hawrami
Stone would have to be carried and built up into walls, then the sails would have to be made and after that there would be need for dynamos and cables.	مشیەیا جە كانە تەوەن، تەوەنیشا بەر ئاردٚەیانێ و دیوارشا وەش كەردٚەیا، شۆنیشەرە پەڕەكێشا وەشێ كەردٚەیانێ و شۆنەو ئانەیچەرە دینام و سیمشا گەرەك بێ.			Hawrami
(How these were to be procured, Snowball did not say.) 	(ئێسنۆبال جە بارەو ئینەیەوە كە چەنی ئی چێوا بارا قسێ نەكەرێ).			Hawrami
But he maintained that it could all be done in a year.	بەڵام باوەرش بێ یەك ساڵە گردٚوو كاری تەمامیۆنە.			Hawrami
And thereafter, he declared, so much labour would be saved that the animals would only need to work three days a week.	شۆنەو ئانەیەرە واتش بە وەش كەردٚەی ئاساڤە ڤاینەی ئێننه جە كارەنە سەرفەجوویی كریۆنە كە حەیوانەكێ تەنیا یەرێ ڕڤێ جە حەفتەنە كارشا هەن.			Hawrami
